Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Female,0.001785701,0.003622581,1.001787296,0.99469954,1.008926,0.002684567,0.033286722,1.000268493,0.993763786,1.006816,-0.000151277,0.000434768,0.998065529,0.987238338,1.009011,0.000386613,0.000452588,1.002516146,0.996752304,1.008313
Male,-0.000157787,0.003641017,0.999842226,0.992732358,1.007003,0.03738036,0.03326055,1.003745031,0.997222832,1.01031,-0.00034212,0.000437655,0.99563044,0.984758322,1.006623,0.00017245,0.000454974,1.001121555,0.995335466,1.006941
Warm All,-0.003603346,0.00262139,0.996403138,0.991296823,1.001536,-0.01631664,0.03193839,0.998369666,0.992139468,1.004639,-9.65E-05,0.000311676,0.998764953,0.990985744,1.006605,-7.93E-05,0.000366388,0.999484366,0.994829858,1.004161
Warm Female,-0.000808069,0.003186525,0.999192257,0.99297116,1.005452,0.001575423,0.038790378,1.000157555,0.992582276,1.007791,-0.000110893,0.000378553,0.998581579,0.989142811,1.00811,0.000432306,0.000444683,1.00281394,0.997148803,1.008511
Warm Male,-0.010031793,0.003355557,0.990018358,0.983528479,0.996551,-0.06587235,0.04081242,0.993434413,0.985519398,1.001413,-3.93E-05,0.000399442,0.999497124,0.989530979,1.009564,-0.001218772,0.000470127,0.992109278,0.986184887,0.998069
Cold All,0.007757152,0.003461913,1.007787317,1.000972275,1.014649,0.03269135,0.02492849,1.003274484,0.998384457,1.008188,-0.000516591,0.000428743,0.993409449,0.982781309,1.004153,0.000731239,0.000380404,1.004764364,0.99990671,1.009646
Cold Female,0.006127453,0.004191737,1.006146264,0.997913828,1.014447,0.001103812,0.030191095,1.000110387,0.994209755,1.006046,-0.000136476,0.000518445,0.998254632,0.985354651,1.011323,3.79E-04,0.000460776,1.002466036,0.996598517,1.008368
Cold Male,0.012280432,0.004009881,1.012356146,1.004430853,1.020344,0.091882843,0.028813464,1.009230626,1.003547122,1.014946,-0.001055217,0.00049787,0.98658403,0.974337681,0.998984,0.001357433,0.000440248,1.008862352,1.00321973,1.014537
Age 0-10 All,0.03406429,0.01437246,1.034651122,1.005911674,1.064212,0.1252706,0.1313654,1.012605852,0.986866449,1.039017,0.001842658,0.001735307,1.023866372,0.980248312,1.069425,0.004849352,0.001778998,1.032022829,1.008895687,1.05568
Age 0-10 Female,0.02885305,0.02131735,1.029273332,0.987154264,1.07319,0.1478048,0.1958253,1.014890251,0.976675053,1.054601,0.000791239,0.002564771,1.01017932,0.947226426,1.077316,0.003557235,0.00263563,1.023391414,0.989598574,1.058338
Age 0-10 Male,0.0382035,0.01882127,1.038942636,1.001314674,1.077985,0.1070028,0.1714272,1.010757733,0.977360751,1.045296,0.002668761,0.002277837,1.034750299,0.977275937,1.095605,0.005854453,0.002332759,1.038787268,1.008369424,1.070123
Age 11-60 All,0.001464609,0.003257747,1.001465682,0.995091511,1.007881,0.02507485,0.02981967,1.002510631,0.996668392,1.008387,-0.000293946,0.000391463,0.996244566,0.986508322,1.006077,0.000447239,0.000406684,1.002911285,0.997728489,1.008121
Age 11-60 Female,0.002350849,0.004246724,1.002353614,0.994045071,1.010732,0.002060657,0.038948123,1.000206087,0.992599751,1.007871,-0.00045408,0.000509816,0.994204637,0.981569466,1.007002,0.000622333,0.00053012,1.004053358,0.997295102,1.010857
Age 11-60 Male,0.000587214,0.004154149,1.000587386,0.992473549,1.008768,0.04789261,0.03787564,1.004800748,0.997369102,1.012288,-0.00013047,0.000499668,0.998331382,0.985894737,1.010925,0.000272302,0.000518685,1.00177153,0.995173605,1.008413
Age 60+All,-0.002939758,0.004381142,0.997064559,0.988539383,1.005663,-0.002898868,0.040377678,0.999710155,0.991829649,1.007653,-0.000279884,0.000525403,0.996423892,0.983375895,1.009645,-0.000421836,0.000548742,0.997261822,0.990314308,1.004258
Age 60+ Female,-0.000689333,0.005348324,0.999310905,0.988890128,1.009841,-0.004089617,0.04923234,0.999591122,0.989991917,1.009283,0.000349689,0.000641289,1.004486053,0.988454528,1.020778,-0.000220256,0.000669551,0.998569361,0.990087707,1.007124
Age 60+ Male,-0.006468332,0.006528051,0.993552543,0.98092104,1.006347,-0.000783693,0.060228799,0.999921634,0.988187113,1.011795,-0.001267284,0.000782685,0.983909617,0.964778017,1.003421,-0.000739785,0.000818302,0.995202942,0.984881673,1.005632
All: LAG 7,-0.001307325,0.002982382,0.998693529,0.992872727,1.004548,-0.00353782,0.02766119,0.999646281,0.99424127,1.005081,1.34E-04,0.000358863,1.001712375,0.992734287,1.010772,-0.000135698,0.000373072,0.999118353,0.994380874,1.003878
Female,-0.00065013,0.003609588,0.999350081,0.992304838,1.006445,-0.03191699,0.03352491,0.996813389,0.990284918,1.003385,0.000380348,0.000434221,1.004880323,0.993992835,1.015887,-0.000119677,0.000451396,0.999222404,0.993492579,1.004985
Male,-0.002537286,0.003634699,0.99746593,0.990385224,1.004597,0.03769097,0.03357602,1.003776209,0.997192146,1.010404,-0.000100234,0.000437303,0.998717831,0.987820731,1.009735,-0.000215971,0.000454745,0.998597176,0.992828576,1.004399
Warm All,-0.004686372,0.002631496,0.995324592,0.99020419,1.000471,-0.0589736,0.03215915,0.994119995,0.987873572,1.000406,0.000391904,0.000310587,1.005028973,0.997228214,1.012891,-0.00034383,0.000368705,0.997767601,0.99309178,1.002465
Warm Female,-0.003852258,0.003195958,0.996155152,0.989934662,1.002415,-0.09235432,0.03901081,0.990807084,0.983260144,0.998412,0.0006874,0.000377209,1.008837543,0.999335521,1.01843,-0.000322632,0.000447202,0.997905087,0.99223584,1.003607
Warm Male,-0.006392338,0.003366694,0.99362805,0.987092961,1.000206,-0.006948779,0.041114878,0.999305363,0.991284805,1.007391,-0.000139425,0.000396726,0.998216958,0.98833092,1.008202,-0.000460614,0.000472578,0.997010486,0.991025873,1.003031
Cold All,0.003412994,0.003417034,1.003418825,0.996720995,1.010162,0.02578775,0.02512946,1.002582103,0.997656152,1.007532,-0.000395495,0.000429044,0.994950453,0.984298394,1.005718,8.65E-05,0.000377278,1.000562595,0.995764907,1.005383
Cold Female,0.004089264,0.004133683,1.004097636,0.995995286,1.012266,-0.001597078,0.030421179,0.999840305,0.993896444,1.00582,-0.000123442,0.000518501,0.998421186,0.985517671,1.011494,6.49E-05,0.000456098,1.000421961,0.994625683,1.006252
Cold Male,0.002797105,0.003971144,1.002801021,0.995026074,1.010637,0.06377987,0.02912452,1.00639837,1.000669805,1.01216,-0.000274882,0.000499867,0.996487697,0.984069109,1.009063,0.000108339,0.000438516,1.000704449,0.995129408,1.006311
Age 0-10 All,0.009732396,0.014444039,1.00977991,0.981593585,1.038776,0.03150238,0.13095679,1.003155205,0.977734329,1.029237,0.001532262,0.001725786,1.019806551,0.976594689,1.06493,-0.00023607,0.001805661,0.99846672,0.975760049,1.021702
Age 0-10 Female,-0.01806859,0.02134182,0.982093668,0.941860074,1.024046,-0.2526682,0.1979461,0.975049715,0.937944729,1.013623,0.001360476,0.002534897,1.017566602,0.95486873,1.084381,-0.002808986,0.002660375,0.981907266,0.949184972,1.015758
Age 0-10 Male,0.03119873,0.01898032,1.031690511,0.994015283,1.070794,0.2354459,0.1691845,1.023823952,0.99043051,1.058343,0.001646078,0.002278052,1.021293334,0.964561225,1.081362,0.001764365,0.002377748,1.011534386,0.981351931,1.042645
Age 11-60 All,-0.001753645,0.003250023,0.998247892,0.991909218,1.004627,0.008531621,0.030119396,1.000853526,0.994962492,1.006779,-7.30E-05,0.000391142,0.999066657,0.989310788,1.008919,-0.000145774,0.000406688,0.99905292,0.993890003,1.004243
Age 11-60 Female,-0.002012662,0.004233605,0.997989362,0.989742443,1.006305,-0.02902833,0.03935977,0.997101376,0.989438817,1.004823,0.000149361,0.000509325,1.001913646,0.989192692,1.014798,-0.000155222,0.000529686,0.998991566,0.992272866,1.005756
Age 11-60 Male,-0.001484908,0.004141983,0.998516194,0.990442769,1.006655,0.04562739,0.03824783,1.004573164,0.997070464,1.012132,-0.000291316,0.000498638,0.996278095,0.983892453,1.00882,-0.000135068,0.000518376,0.999122441,0.992545866,1.005743
Age 60+All,-0.001884709,0.00436907,0.998117066,0.989606305,1.006701,-0.01861795,0.04057469,0.998139937,0.99023357,1.006109,5.53E-04,0.000525405,1.007101504,0.993913639,1.020464,-0.000202548,0.000545992,0.998684304,0.991761625,1.005655
Age 60+ Female,0.002785848,0.005327829,1.002789732,0.992372541,1.013316,-0.02500816,0.04939698,0.997502308,0.987891284,1.007207,0.000747518,0.000641375,1.009614155,0.99349865,1.025991,9.12E-05,0.000665866,1.000593035,0.992140768,1.009117
Age 60+ Male,-0.009239501,0.00652896,0.990803052,0.978204762,1.003564,-0.008563872,0.06068379,0.999143979,0.987330532,1.011099,0.000249838,0.000784169,1.003203049,0.983659686,1.023135,-0.000666022,0.000816007,0.995680216,0.985382808,1.006085
All: LAG 8,0.000852027,0.002990468,1.00085239,0.995003234,1.006736,0.004573647,0.027778198,1.000457469,0.995025253,1.005919,0.000470245,0.000357842,1.006037287,0.997045978,1.01511,-4.87E-05,0.000373332,0.999683654,0.994940194,1.00445
Female,0.002511438,0.003617884,1.002514594,0.995430856,1.009649,0.001605652,0.033655104,1.000160578,0.99358483,1.00678,0.000546001,0.000433222,1.007013294,0.996127661,1.018018,0.000212109,0.000451575,1.001379658,0.995635197,1.007157
Male,-0.001446687,0.003635771,0.998554359,0.991463843,1.005696,0.01450289,0.03368058,1.001451341,0.99486214,1.008084,0.000256876,0.000434963,1.003293428,0.992404651,1.014302,-0.000296063,0.000453853,0.99807744,0.992323125,1.003865
Warm All,0.002833411,0.00265456,1.002837429,0.997633279,1.008069,0.01798135,0.03251624,1.001799753,0.995435402,1.008205,7.28E-04,0.000309022,1.009356669,1.00156164,1.017212,1.18E-05,0.00037116,1.000076627,0.99535885,1.004817
Warm Female,0.006005963,0.003220287,1.006024035,0.999694247,1.012394,0.01419674,0.03937707,1.001420682,0.993721561,1.009179,0.001117925,0.00037505,1.01441231,1.004912211,1.024002,0.000442143,0.000449569,1.002878061,0.997150484,1.008639
Warm Male,-0.002203143,0.003391045,0.997799282,0.991189451,1.004453,0.02633991,0.04164093,1.002637463,0.994487618,1.010854,-2.33E-05,0.000394494,0.999702186,0.989856881,1.009645,-0.000416144,0.000475398,0.997298722,0.991276773,1.003357
Cold All,-0.002091895,0.003399544,0.997910291,0.991283212,1.004582,-0.000126777,0.025187306,0.999987322,0.995062838,1.004936,-4.39E-05,0.000429758,0.999437612,0.988719802,1.010272,-8.68E-05,0.000375526,0.999435862,0.99466578,1.004229
Cold Female,-0.00274102,0.00410791,0.997262733,0.989265507,1.005325,-0.002731479,0.030492185,0.999726889,0.993769872,1.00572,-0.000447468,0.000519666,0.994288777,0.981409999,1.007337,7.72E-06,0.000453841,1.00005021,0.99428467,1.005849
Cold Male,-0.000208933,0.003949641,0.999791089,0.992081291,1.007561,0.009874107,0.029138474,1.000987898,0.995287409,1.006721,0.000580682,0.000499486,1.007460416,0.994914587,1.020164,-0.000139187,0.000435726,0.999095695,0.993564932,1.004657
Age 0-10 All,0.01164613,0.01448602,1.01171421,0.983392973,1.040851,0.03686826,0.13315807,1.003693631,0.977837131,1.030234,0.001741761,0.001728653,1.022544921,0.979146597,1.067867,0.000901156,0.001817574,1.0058747,0.982850375,1.029438
Age 0-10 Female,-0.01037869,0.02130709,0.989674983,0.949195413,1.031881,-0.2040771,0.1998079,0.979799118,0.942169524,1.018932,0.000626327,0.002539702,1.008049206,0.945823737,1.074368,0.000212482,0.002667457,1.001382088,0.967923458,1.035997
Age 0-10 Male,0.02848531,0.01907559,1.028894896,0.991136667,1.068092,0.2127188,0.1726633,1.021499739,0.987508547,1.056661,0.002559869,0.002278488,1.033309051,0.975898803,1.094097,0.001379577,0.002397466,1.009007577,0.97865464,1.040302
Age 11-60 All,-0.000346184,0.003258978,0.999653876,0.99328884,1.00606,-0.000859691,0.030225064,0.999914035,0.994007943,1.005855,0.000504749,0.000389697,1.006481704,0.996689564,1.01637,-0.000285305,0.000406997,0.998147238,0.992985099,1.003336
Age 11-60 Female,0.001635594,0.004244513,1.001636932,0.993338634,1.010005,-0.01082764,0.03943827,0.998917822,0.991226053,1.006669,0.001014363,0.000507599,1.013068503,1.000249234,1.026052,-0.000192763,0.000530227,0.998747826,0.992023929,1.005517
Age 11-60 Male,-0.002328324,0.004144647,0.997674384,0.989602598,1.005812,0.008896819,0.038335467,1.000890078,0.993397821,1.008439,-2.92E-07,0.00049555,0.99999626,0.987640923,1.012506,-3.78E-04,0.000517532,0.997546019,0.990990472,1.004145
Age 60+All,0.002047537,0.00436965,1.002049635,0.993504212,1.010669,0.0245065,0.04077506,1.002453655,0.994474063,1.010497,9.95E-05,0.000524141,1.001274455,0.988194248,1.014528,0.000471808,0.000544483,1.003071462,0.996137517,1.010054
Age 60+ Female,0.004780425,0.005332002,1.004791869,0.994345747,1.015348,0.0353616,0.04969229,1.00354242,0.993815673,1.013364,-0.000310345,0.000639869,0.996035462,0.980173717,1.012154,0.000938804,0.000664237,1.00612088,0.997642624,1.014671
Age 60+ Male,-0.002271773,0.006506711,0.997730806,0.985087384,1.010537,0.007018325,0.060745335,1.000702079,0.988858281,1.012688,0.000734545,0.000779925,1.00944651,0.989886892,1.029393,-0.000261372,0.000811032,0.998302522,0.988040616,1.008671
All: LAG 9,-0.002705436,0.003010826,0.99729822,0.991430276,1.003201,0.01734938,0.02770948,1.001736444,0.996310702,1.007192,-0.00035658,0.000357675,0.995446183,0.986553665,1.004419,-0.000482228,0.000375697,0.996870424,0.992110423,1.001653
Female,-0.000654489,0.003649184,0.999345726,0.992223506,1.006519,0.02449745,0.03358082,1.002452748,0.99587643,1.009072,-0.000279883,0.000434011,0.996423911,0.98563324,1.007333,-0.000387967,0.000455587,0.997481392,0.991708597,1.003288
Male,-0.005714385,0.003657582,0.994301911,0.987199388,1.001456,0.01085849,0.03370673,1.001086439,0.994494541,1.007722,-0.000381907,0.000433948,0.995123518,0.98434848,1.006017,-0.000626017,0.000455999,0.99593916,0.990170099,1.001742
Warm All,-0.002290453,0.002681857,0.997712168,0.992481514,1.00297,-0.006332802,0.033040717,0.99936692,0.99291595,1.00586,-0.000422181,0.00031024,0.994610658,0.986899352,1.002382,-0.000681147,0.000374117,0.99558233,0.990848423,1.000339
Warm Female,0.003350848,0.003262584,1.003356468,0.996960811,1.009793,0.03493676,0.04010762,1.003499786,0.995642106,1.011419,-0.00029628,0.000378066,0.996214794,0.986810447,1.005709,-0.000122551,0.000454782,0.999203737,0.993431164,1.00501
Warm Male,-0.011834848,0.003420507,0.988234909,0.981631751,0.994882,-0.07339402,0.04242641,0.992687466,0.984466924,1.000977,-0.000443087,0.000395468,0.99434454,0.98452794,1.004259,-0.001677234,0.000478337,0.989157193,0.983147588,0.995204
Cold All,-0.003696857,0.003407197,0.996309968,0.989678671,1.002986,0.02807688,0.0249044,1.002811633,0.997928574,1.007719,-0.000316089,0.000429416,0.995962232,0.985290145,1.00675,-0.000311969,0.000376995,0.997974256,0.993192562,1.002779
Cold Female,-0.00635869,0.004124179,0.993661484,0.985661706,1.001726,0.01986383,0.03013283,1.001988357,0.99608802,1.007924,-0.000318436,0.000520357,0.99593231,0.983015184,1.009019,-0.000617245,0.000456722,0.995995945,0.990217428,1.001808
Cold Male,0.001849411,0.003947633,1.001851122,0.99412935,1.009633,0.04763299,0.02885628,1.004774662,0.999107866,1.010474,-0.000329988,0.000497301,0.995785056,0.983438538,1.008287,0.000264165,0.00043573,1.001718545,0.996173206,1.007295
Age 0-10 All,0.008774326,0.014490586,1.008812933,0.980564137,1.037876,-0.1609055,0.1345848,0.984038211,0.958420012,1.010341,0.004255105,0.001732327,1.05597588,1.011065499,1.102881,0.000183379,0.00181968,1.001192672,0.978249271,1.024674
Age 0-10 Female,-0.01249362,0.02127142,0.987584101,0.947256276,1.029629,-0.36251777,0.20114502,0.96439745,0.927116357,1.003178,0.004932106,0.002551521,1.065166321,0.999118786,1.13558,-0.0025373,0.002667455,0.983642806,0.950776912,1.017645
Age 0-10 Male,0.02562477,0.01912657,1.025955907,0.988206784,1.065147,-0.009650027,0.175426084,0.999035463,0.965268947,1.033983,0.003686848,0.002282341,1.048322906,0.989982793,1.110101,0.00236553,0.002406389,1.015494763,0.984834718,1.047109
Age 11-60 All,-0.004021024,0.003277621,0.995987049,0.9896092,1.002406,0.00492128,0.03017419,1.000492249,0.994592659,1.006427,-0.000379431,0.000389159,0.995155062,0.985486411,1.004919,-0.000564108,0.000409047,0.99634001,0.991161325,1.001546
Age 11-60 Female,-0.001369953,0.004275468,0.998630985,0.990297506,1.007035,0.007395244,0.039342405,1.000739798,0.993052658,1.008486,-2.35E-04,0.000508328,0.996995615,0.98436173,1.009792,-0.000536444,0.00053419,0.996519189,0.989760319,1.003324
Age 11-60 Male,-0.006674701,0.004169969,0.993347525,0.985261845,1.0015,0.002440566,0.038407536,1.000244086,0.992742642,1.007802,-0.000520683,0.000494477,0.993357418,0.981110512,1.005757,-0.000592731,0.000519937,0.996154664,0.989577949,1.002775
Age 60+All,-0.001662629,0.004411992,0.998338752,0.989742834,1.007009,0.06138368,0.04064924,1.006157246,0.998172788,1.014206,-0.000558311,0.00052432,0.992879095,0.979904139,1.006026,-0.000403597,0.000549737,0.997380058,0.990419164,1.00439
Age 60+ Female,0.00131794,0.005383015,1.001318809,0.990809722,1.011939,0.07661532,0.04952152,1.007690957,0.997957403,1.017519,-0.000648176,0.000640279,0.991737672,0.975934347,1.007797,-2.41E-06,0.000671011,0.999984347,0.991472241,1.00857
Age 60+ Male,-0.006412262,0.006574211,0.993608253,0.980887293,1.006494,0.03672676,0.06074878,1.003679429,0.991799722,1.015701,-0.000427453,0.000780392,0.994543545,0.975261267,1.014207,-0.001040542,0.0008187,0.993259301,0.982953214,1.003673
All: LAG 10,0.000365693,0.00302565,1.00036576,0.994450872,1.006316,-0.01501693,0.02779887,0.998499434,0.993073826,1.003955,0.000285919,0.000358632,1.003666473,0.994676638,1.012738,-0.000182952,0.000377715,0.99881152,0.994016698,1.003629
Female,0.002434733,0.003673382,1.002437699,0.995246239,1.009681,-0.0131318,0.03370572,0.998687682,0.992111776,1.005307,0.000563933,0.000435017,1.007244459,0.996311459,1.018297,-0.000200284,0.000458988,0.998699,0.992876142,1.004556
Male,-0.004118204,0.003673515,0.995890264,0.988745518,1.003087,-0.02568755,0.03388571,0.997434541,0.990831931,1.004081,-0.000203996,0.000435883,0.997392261,0.986544767,1.008359,-0.000415362,0.000458266,0.997303786,0.991498189,1.003143
Warm All,-0.000920871,0.002697085,0.999079553,0.993812067,1.004375,-0.0256588,0.03354243,0.997437409,0.990901448,1.004016,-1.72E-04,0.000310969,0.997799649,0.990045514,1.005615,-0.000169492,0.000376281,0.998898912,0.994121828,1.003699
Warm Female,0.002806359,0.003289683,1.002810301,0.996365202,1.009297,0.02691397,0.0407732,1.002695022,0.994713871,1.01074,-0.000135717,0.00037905,0.998264336,0.988816232,1.007803,-1.07E-05,0.000459259,0.999930706,0.994097236,1.005798
Warm Male,-0.00757482,0.00343104,0.992453797,0.985802096,0.99915,-0.09148592,0.04297978,0.990893129,0.982580869,0.999276,-0.000488699,0.000396088,0.993764174,0.983937992,1.003688,-0.000577883,0.000478536,0.996250804,0.990195586,1.002343
Cold All,0.00063288,0.003416574,1.00063308,0.993954741,1.007356,-0.005443644,0.024838541,0.999455784,0.994601904,1.004333,0.000668981,0.000429693,1.008599728,0.997785271,1.019531,-0.000139811,0.000378304,0.999091639,0.994288015,1.003918
Cold Female,0.000604407,0.004141308,1.000604589,0.992515593,1.00876,-0.02674147,0.03007711,0.997329425,0.991467351,1.003226,0.001440173,0.000520173,1.018605173,1.005398635,1.031985,-0.0003345,0.000458669,0.997828112,0.99201436,1.003676
Cold Male,-0.001288468,0.003972924,0.998712362,0.990965658,1.00652,0.008892708,0.028942,1.000889666,0.995228061,1.006583,-0.000296405,0.000500151,0.996213208,0.983791044,1.008792,-0.000165464,0.00043979,0.998925062,0.993343809,1.004538
Age 0-10 All,0.00246148,0.01455302,1.002464512,0.974274255,1.03147,-0.23779135,0.13429444,0.976501361,0.951133502,1.002546,0.003139431,0.001732012,1.041003047,0.996737334,1.087235,-0.000738015,0.001824903,0.995214388,0.972343286,1.018623
Age 0-10 Female,-0.004938792,0.021467895,0.995073384,0.95407226,1.037837,-0.53602505,0.20023727,0.947808781,0.911331092,0.985747,0.005030306,0.002550284,1.066506034,1.000406474,1.136973,-0.001833265,0.0026973,0.988154495,0.954774755,1.022701
Age 0-10 Male,0.008029026,0.019130813,1.008061345,0.970962562,1.046578,-0.01090052,0.17544919,0.998910542,0.965143877,1.033859,0.001669731,0.002281116,1.021602586,0.964779133,1.081773,6.30E-05,0.002395783,1.000409754,0.970336262,1.031415
Age 11-60 All,0.000143107,0.00328854,1.000143118,0.993717388,1.00661,-0.01834014,0.03025439,0.998167667,0.992266187,1.004104,0.000257456,0.000390084,1.003300871,0.993530029,1.013168,-1.86E-05,0.000410284,0.999879099,0.994666354,1.005119
Age 11-60 Female,0.001525858,0.004297321,1.001527023,0.993126838,1.009998,-0.03255377,0.03948762,0.996749916,0.989065273,1.004494,0.000634248,0.000508923,1.008151419,0.995361303,1.021106,-0.000138654,0.000536772,0.999099154,0.992290151,1.005955
Age 11-60 Male,-0.00124044,0.004183419,0.998760329,0.990604475,1.006983,-0.004176818,0.038557786,0.999582405,0.992056708,1.007165,-0.000121862,0.000497004,0.998441385,0.986069278,1.010969,9.91E-05,0.000521327,1.000644337,0.99402038,1.007312
Age 60+All,-0.002613823,0.004445464,0.99738959,0.988736976,1.006118,-0.003593019,0.040869137,0.999640763,0.991665275,1.00768,-0.000137969,0.000525932,0.99823556,0.985150773,1.011494,-0.00089652,0.000555515,0.994189564,0.98717826,1.001251
Age 60+ Female,0.004505925,0.005421981,1.004516092,0.993897538,1.015248,0.05126619,0.04967952,1.005139783,0.995400045,1.014975,1.84E-04,0.000642155,1.002358751,0.986339741,1.018638,-0.000222956,0.00067768,0.998551838,0.98996781,1.00721
Age 60+ Male,-0.013711371,0.006619003,0.986382202,0.973668272,0.999262,-0.08946956,0.06124299,0.991092949,0.979267357,1.003061,-0.000644782,0.000782141,0.991780753,0.972509377,1.011434,-0.001948509,0.000827611,0.987414557,0.977058183,0.997881
All: LAG 11,0.004470544,0.003030853,1.004480552,0.998531152,1.010465,0.01622798,0.02796432,1.001624115,0.996149225,1.007129,4.54E-04,0.000358095,1.00582746,0.996831688,1.014904,-8.93E-05,0.000378272,0.999419819,0.994615019,1.004248
Female,0.006415959,0.003671824,1.006436585,0.999219489,1.013706,0.01541549,0.03395482,1.001542738,0.994899456,1.00823,0.000360044,0.000433687,1.004619198,0.993747842,1.015609,1.03E-05,0.000458617,1.000066633,0.994240495,1.005927
Male,0.001673995,0.003679761,1.001675397,0.994476972,1.008926,0.01572464,0.03390402,1.001573701,0.994940121,1.008252,0.000727521,0.000434837,1.009355758,0.998404357,1.020427,-0.000341402,0.000459028,0.997783346,0.991965321,1.003635
Warm All,0.000268264,0.002689422,1.0002683,0.99500949,1.005555,0.02606681,0.03375275,1.002610081,0.995999167,1.009265,-0.000121999,0.00030824,0.998439629,0.990748347,1.006191,-0.000452622,0.000375516,0.997062282,0.992303657,1.001844
Warm Female,0.0010912,0.003270874,1.001091796,0.994694412,1.00753,0.05733633,0.04101576,1.005750102,0.9976972,1.013868,-0.000545973,0.000374545,0.993035913,0.983748473,1.002411,-0.00037177,0.000457139,0.997586414,0.991793401,1.003413
Warm Male,-0.000865243,0.003420781,0.999135131,0.992458607,1.005857,-0.01039297,0.04310479,0.998961243,0.990557032,1.007437,0.000448023,0.000392277,1.005751167,0.995901675,1.015698,-0.00057032,0.000477105,0.996299783,0.990262328,1.002374
Cold All,0.008673241,0.003441141,1.008710963,1.001930466,1.015537,0.01757587,0.02496608,1.001759132,0.996869147,1.006673,0.00102634,0.000432214,1.013223827,1.002296396,1.02427,0.000273413,0.000379514,1.001778763,0.996946843,1.006634
Cold Female,0.012424496,0.004164192,1.012502001,1.004271778,1.0208,0.002361969,0.03030901,1.000236225,0.99431187,1.006196,0.001541208,0.000523435,1.019923336,1.006617337,1.033405,0.000356254,0.000459409,1.002318337,0.996469034,1.008202
Cold Male,0.003023497,0.004003372,1.003028072,0.9951885,1.010929,0.0322747,0.02891095,1.003232684,0.997563896,1.008934,0.000739675,0.000502076,1.009512806,0.996876646,1.022309,-4.01E-05,0.000441584,0.999739198,0.994130681,1.005379
Age 0-10 All,0.001981006,0.014590545,1.001982969,0.973734634,1.031051,-0.1272325,0.1366051,0.987357348,0.961272021,1.014151,0.000853936,0.001740715,1.010990333,0.967789485,1.05612,-0.000982622,0.001821466,0.993633313,0.970841052,1.016961
Age 0-10 Female,0.007744005,0.021456792,1.007774067,0.966270651,1.05106,-0.317238,0.2023456,0.968774121,0.93110471,1.007968,3.53E-03,0.002558763,1.04617416,0.981125994,1.115535,0.000264833,0.002672883,1.001722894,0.968185946,1.036422
Age 0-10 Male,-0.00250605,0.01922128,0.997497088,0.960616744,1.035793,0.01843891,0.17904668,1.001845592,0.967297423,1.037628,-0.001206993,0.002293426,0.984669221,0.929612932,1.042986,-0.001970551,0.002403943,0.987273099,0.957494966,1.017977
Age 11-60 All,0.00339465,0.003297243,1.003400418,0.996936755,1.009906,0.01304976,0.03037206,1.001305828,0.995362837,1.007284,0.000457857,0.000389766,1.005877772,0.996089774,1.015762,-6.60E-05,0.000411085,0.999571054,0.994349759,1.00482
Age 11-60 Female,0.005172859,0.004298912,1.005186261,0.996752277,1.013692,0.001948198,0.039689186,1.000194839,0.992444427,1.008006,0.000289838,0.000508031,1.003716813,0.991005136,1.016592,7.54E-05,0.000535909,1.000490187,0.993682632,1.007344
Age 11-60 Male,0.001635431,0.004192069,1.001636769,0.993440583,1.009901,0.02411893,0.0385483,1.002414804,0.994869632,1.010017,0.000627064,0.000495712,1.008058715,0.995599714,1.020674,-0.000208662,0.000522664,0.998644616,0.99201699,1.005317
Age 60+All,0.006156527,0.004441456,1.006175517,0.997454518,1.014973,0.03186766,0.04117264,1.003191849,0.995128831,1.01132,0.000671495,0.000523581,1.008632175,0.995469818,1.021969,-0.000285079,0.00055584,0.998148702,0.991105381,1.005242
Age 60+ Female,0.008672117,0.005414488,1.008709829,0.998061602,1.019472,0.05825416,0.05020307,1.005842417,0.995993661,1.015789,0.00031841,0.000638372,1.004083962,0.988131161,1.020294,-0.000119335,0.000678388,0.999224623,0.990625876,1.007898
Age 60+ Male,0.002232328,0.006612326,1.002234821,0.989329507,1.015308,-0.008894575,0.061234722,0.999110938,0.987191276,1.011175,0.001218841,0.000779393,1.015723501,0.996055546,1.03578,-0.000543601,0.000825969,0.996472829,0.986042081,1.007014
All: LAG 12,0.001546065,0.003036637,1.001547261,0.995603948,1.007526,0.003580698,0.028108897,1.000358134,0.994861971,1.005885,0.00025563,0.000357172,1.00327742,0.99432748,1.012308,-3.61E-04,0.000378514,0.997658779,0.99285938,1.002481
Female,0.001477764,0.003680802,1.001478856,0.994279815,1.00873,-0.01604527,0.03413629,0.99839676,0.991739071,1.005099,0.000404501,0.000432342,1.005191045,0.994347073,1.016153,-0.000397387,0.000458959,0.99742032,0.991605289,1.003269
Male,0.001501477,0.003690198,1.001502605,0.994285082,1.008773,0.03748899,0.03412004,1.003755935,0.997065685,1.010491,0.000140686,0.000434749,1.001802404,0.990935138,1.012789,-4.93E-04,0.000460124,0.996801483,0.990975348,1.002662
