Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Age 0-10 All,-0.004824,0.00411,0.995187617,0.987202987,1.003237,-0.01062,0.061694,0.998938564,0.986932112,1.011091,-0.00018,0.000897,0.997698652,0.975497252,1.020405,-0.000663,0.000912,0.995699773,0.984197806,1.007336
Age 0-10 Female,0.002409,0.005692,1.002411904,0.991290826,1.013658,-0.008283,0.089467,0.999172043,0.981803756,1.016848,0.000046,0.001303,1.000588973,0.9684089,1.033838,-0.000284,0.001326,0.998155703,0.981435248,1.015161
Age 0-10 Male,-0.010487,0.005024,0.989567797,0.979871302,0.99936,-0.012228,0.080642,0.998777947,0.983115536,1.01469,-0.000367,0.001168,0.995313416,0.966571133,1.02491,-0.000967,0.001187,0.993734212,0.978819642,1.008876
Age 11-60 All,-0.007458,0.002215,0.992569742,0.98826994,0.996888,-0.039268,0.033956,0.9960809,0.989473618,1.002732,-0.000575,0.000462,0.992667018,0.981227779,1.00424,-0.001286,0.000477,0.991675839,0.985667719,0.997721
Age 11-60 Female,-0.005345,0.002952,0.994669259,0.988930799,1.000441,-0.029651,0.040161,0.997039292,0.989221849,1.004919,-0.000667,0.000547,0.991498742,0.977985206,1.005199,-0.000832,0.000564,0.994606597,0.987485605,1.001779
Age 11-60 Male,-0.0097,0.002488,0.990346893,0.985529243,0.995188,-0.049436,0.039345,0.995068599,0.987424521,1.002772,-0.000477,0.000536,0.993913001,0.980637148,1.007369,-0.001772,0.000554,0.988548078,0.98159551,0.99555
Age 60+All,-0.00821,0.003437,0.99182361,0.985164625,0.998528,-0.097882,0.042632,0.990259549,0.982019541,0.998569,0.000042,0.000575,1.000537745,0.986207993,1.015076,-0.000886,0.000594,0.994257551,0.986761845,1.00181
Age 60+ Female,-0.009943,0.004088,0.990106268,0.982204759,0.998071,-0.122112,0.049038,0.987863054,0.978413743,0.997404,-0.000499,0.000664,0.993633155,0.97721789,1.010324,-0.000756,0.000683,0.995098054,0.986476851,1.003795
Age 60+ Male,-0.006162,0.004748,0.993856946,0.984650936,1.003149,-0.069596,0.05183,0.993064562,0.983027405,1.003204,0.000668,0.000698,1.008587059,0.991079006,1.026404,-0.001035,0.000722,0.993295079,0.984200365,1.002474
All: LAG 7,-0.000487,0.002064,0.999513119,0.995477816,1.003565,-0.022606,0.032213,0.997741953,0.991462307,1.004061,2.70E-04,0.000435,1.003461979,0.992570457,1.014473,-0.000016,0.000444,0.999896005,0.994256,1.005568
Female,-0.000672,0.002573,0.999328226,0.99430122,1.004381,-0.022267,0.036331,0.997775777,0.990695977,1.004906,0.000066,0.00049,1.000845157,0.988616963,1.013225,-0.000051,0.0005,0.999668555,0.993320905,1.006057
Male,-0.000297,0.002296,0.999703044,0.995214328,1.004212,-0.023041,0.035588,0.997698552,0.990763572,1.004682,0.000488,0.000481,1.006265949,0.994195981,1.018482,0.000021,0.000491,1.000136509,0.993899842,1.006412
Warm All,0.00187,0.002466,1.00187175,0.997041026,1.006726,-0.029139,0.036008,0.997090341,0.990078082,1.004152,0.000967,0.000361,1.01245452,1.003326352,1.021666,0.000807,0.000418,1.005259282,0.999920183,1.010627
Warm Female,0.001424,0.002945,1.001425014,0.99566124,1.007222,-0.043874,0.041454,0.995622211,0.98756557,1.003745,0.001012,0.000415,1.013037861,1.002545314,1.02364,0.000825,0.000481,1.005376904,0.999234853,1.011557
Warm Male,0.002335,0.002878,1.002337728,0.996699578,1.008008,-0.013424,0.041055,0.998658501,0.990654761,1.006727,0.000917,0.000413,1.011806756,1.001377203,1.022345,0.000785,0.000477,1.00511554,0.999025995,1.011242
Cold All,-0.003158,0.003508,0.996846981,0.990016489,1.003725,-0.018736,0.030289,0.998128154,0.992220177,1.004071,-0.000835,0.000529,0.989368914,0.976325199,1.002587,-0.000615,0.000466,0.996010479,0.990114843,1.001941
Cold Female,-0.00316,0.004474,0.996844988,0.988141829,1.005625,-0.010107,0.033658,0.998989811,0.992421197,1.005602,-0.001499,0.000587,0.980995703,0.966654773,0.995549,-0.000678,0.000516,0.995602697,0.989079229,1.002169
Cold Male,-0.003147,0.003776,0.996857947,0.989507475,1.004263,-0.027902,0.032747,0.997213689,0.990833657,1.003635,-0.000127,0.000572,0.998375721,0.984151002,1.012806,-0.000546,0.000504,0.99645729,0.990079575,1.002876
Age 0-10 All,0.004545,0.004107,1.004555344,0.996501414,1.012674,0.070234,0.061881,1.007048122,0.994907734,1.019337,-0.001553,0.00089,0.980317873,0.958671583,1.002453,0.00099,0.000906,1.006455749,0.994905581,1.01814
Age 0-10 Female,0.010256,0.005694,1.010308773,0.999096169,1.021647,0.071389,0.089952,1.007164443,0.989563154,1.025079,-0.002521,0.001294,0.968246282,0.937318001,1.000195,0.00134,0.001326,1.008748042,0.991850152,1.025934
Age 0-10 Male,0.000099,0.005014,1.000099005,0.990318728,1.009976,0.069214,0.080828,1.006945408,0.991118785,1.023025,-0.000814,0.001159,0.989634892,0.961273615,1.018833,0.000708,0.001175,1.004612605,0.989686057,1.019764
Age 11-60 All,-0.002036,0.002217,0.997966071,0.993638997,1.002312,-0.022535,0.034353,0.997749037,0.991053572,1.00449,0.000214,0.000463,1.002742955,0.991162736,1.014458,-0.000357,0.000474,0.99768219,0.991675581,1.003725
Age 11-60 Female,-0.001884,0.002959,0.998117774,0.992345804,1.003923,-0.013699,0.040619,0.998631038,0.990712177,1.006613,0.000176,0.000546,1.002255339,0.98862,1.016079,-0.000373,0.000559,0.997578437,0.99049926,1.004708
Age 11-60 Male,-0.002204,0.00249,0.997798427,0.992940635,1.00268,-0.031967,0.039821,0.996808404,0.98905868,1.004619,0.000255,0.000538,1.003269333,0.989818839,1.016903,-0.00034,0.00055,0.99779244,0.990825346,1.004809
Age 60+All,0.00114,0.00343,1.00114065,0.994432755,1.007894,-0.043403,0.04312,0.995669105,0.987289648,1.00412,7.21E-04,0.000577,1.009271517,0.994766765,1.023988,0.000355,0.000586,1.002310164,0.99485514,1.009821
Age 60+ Female,-0.000391,0.004082,0.999609076,0.991643392,1.007639,-0.05256,0.049691,0.994757789,0.985116436,1.004494,0.000299,0.000666,1.003834533,0.987201202,1.020748,0.000256,0.000674,1.001665385,0.993101147,1.010303
Age 60+ Male,0.00289,0.004739,1.00289418,0.993621986,1.012253,-0.033112,0.052242,0.996694276,0.986540765,1.006952,0.0012,0.000698,1.015478571,0.997850889,1.033418,0.000467,0.000712,1.003040112,0.993982796,1.01218
All: LAG 8,0.000453,0.002067,1.000453103,0.996408146,1.004514,0.002962,0.032291,1.000296244,0.993985325,1.006647,0.00023,0.000434,1.002948338,0.99208728,1.013928,-0.000148,0.000442,0.999038463,0.993428607,1.00468
Female,-0.001655,0.002577,0.998346369,0.993316515,1.003402,-0.006177,0.036404,0.999382491,0.992277092,1.006539,0.000299,0.000489,1.003834533,0.991594692,1.016225,-0.000471,0.000499,0.996943182,0.990625458,1.003301
Male,0.002723,0.002297,1.002726711,0.998222462,1.007251,0.012743,0.035732,1.001275112,0.994287208,1.008312,0.000156,0.000481,1.001998795,0.98998001,1.014163,0.000199,0.000489,1.001294337,0.995075804,1.007552
Warm All,0.006541,0.002469,1.006562439,1.001703209,1.011445,0.058987,0.036187,1.005916132,0.99880676,1.013076,4.27E-04,0.00036,1.005480564,0.996440271,1.014603,0.000812,0.000421,1.005291953,0.999914464,1.010698
Warm Female,0.003222,0.002959,1.003227196,0.997425679,1.009062,0.010288,0.041704,1.001029329,0.992880282,1.009245,0.000557,0.000414,1.007155076,0.996748466,1.01767,0.000265,0.000485,1.001723984,0.995553515,1.007933
Warm Male,0.010122,0.002878,1.010173401,1.004491175,1.015888,0.111055,0.041324,1.011167395,1.003010519,1.019391,0.000287,0.000411,1.003680356,0.993384412,1.014083,0.0014,0.000479,1.009141531,1.003002037,1.015319
Cold All,-0.006457,0.003509,0.993563802,0.986753872,1.000421,-0.019121,0.030334,0.998089727,0.992173226,1.004042,-0.000302,0.000529,0.996141862,0.983008854,1.00945,-0.000875,0.000459,0.994328643,0.988531115,1.00016
Cold Female,-0.007301,0.004476,0.992725588,0.984054537,1.001473,-0.009324,0.033685,0.999068035,0.992493654,1.005686,-0.000372,0.000588,0.995249718,0.980675809,1.01004,-0.001014,0.00051,0.993430673,0.986996881,0.999906
Cold Male,-0.005549,0.003763,0.994466367,0.987158682,1.001828,-0.029594,0.032833,0.997044975,0.990649324,1.003482,-0.000227,0.000573,0.997098617,0.982867436,1.011536,-0.000726,0.000497,0.995292117,0.989010056,1.001614
Age 0-10 All,0.000435,0.004116,1.000435095,0.992396692,1.008539,-0.000386,0.062799,0.999961401,0.98772871,1.012346,0.000083,0.000892,1.001062965,0.978909486,1.023718,0.001112,0.000899,1.007254185,0.995783654,1.018857
Age 0-10 Female,-0.00695,0.005714,0.993074095,0.982014269,1.004258,-0.065551,0.090981,0.993466338,0.975907593,1.011341,0.00028,0.001299,1.00359043,0.971411304,1.036836,0.000171,0.001319,1.001112118,0.984429927,1.018077
Age 0-10 Male,0.005967,0.005019,1.005984838,0.99613724,1.01593,0.050143,0.081946,1.005026893,0.989013679,1.021299,-0.000067,0.001161,0.999142768,0.970460315,1.028673,0.001806,0.001163,1.011808172,0.996927111,1.026911
Age 11-60 All,-0.001193,0.00222,0.998807711,0.994471141,1.003163,-0.012103,0.034451,0.998790432,0.992068922,1.005557,0.000298,0.000462,1.003821684,0.992253901,1.015524,-0.000512,0.000472,0.996677532,0.990702214,1.002689
Age 11-60 Female,-0.003615,0.00296,0.996391526,0.990627597,1.002189,-0.018212,0.040795,0.998180457,0.99023101,1.006194,0.000541,0.000545,1.006948832,0.993274558,1.020811,-0.000951,0.000558,0.993837566,0.986797508,1.000928
Age 11-60 Male,0.001392,0.00249,1.001392969,0.996517677,1.006292,-0.005639,0.039942,0.999436259,0.991642587,1.007291,3.70E-05,0.000537,1.000473712,0.987085462,1.014044,-4.20E-05,0.000548,0.999727037,0.992771731,1.006731
Age 60+All,0.003202,0.003438,1.003207132,0.996469766,1.00999,0.028759,0.043169,1.002880039,0.994430344,1.011402,0.000151,0.000576,1.001934669,0.987560135,1.016518,0.000205,0.000584,1.001333388,0.993910954,1.008811
Age 60+ Female,0.002347,0.004089,1.002349756,0.99434859,1.010415,0.024677,0.049633,1.002470747,0.992765925,1.01227,-0.000086,0.000664,0.998899806,0.982397534,1.015679,0.0002,0.000672,1.001300845,0.992765019,1.00991
Age 60+ Male,0.004179,0.004749,1.004187744,0.994884091,1.013578,0.033109,0.052516,1.003316387,0.993042083,1.013697,0.000422,0.000697,1.005416215,0.987987991,1.023152,0.000209,0.00071,1.001359423,0.992342569,1.010458
All: LAG 9,-0.005973,0.002073,0.994044803,0.990014113,0.998092,-0.016824,0.032201,0.998319014,0.992038069,1.00464,-0.000099,0.000432,0.998733603,0.987967757,1.009617,-0.000694,0.000445,0.995499159,0.989871344,1.001159
Female,-0.006586,0.00259,0.99343564,0.988405342,0.998492,-0.013871,0.036288,0.998613862,0.991536471,1.005742,-0.000316,0.000487,0.995963369,0.983868867,1.008207,-0.000803,0.000502,0.994794098,0.988452213,1.001177
Male,-0.00531,0.002301,0.994704073,0.990228098,0.9992,-0.019914,0.035684,0.998010582,0.991054785,1.005015,0.000134,0.000478,1.001716672,0.989775763,1.013802,-0.000576,0.000492,0.996263,0.990037874,1.002527
Warm All,0.000201,0.002486,1.00020102,0.995339335,1.005086,0.036107,0.036892,1.003617226,0.996386413,1.010901,-0.000284,0.00036,0.996371399,0.987413007,1.005411,-0.000116,0.000426,0.999246284,0.993837825,1.004684
Warm Female,-0.001006,0.002986,0.998994506,0.993164906,1.004858,-0.011868,0.042436,0.998813904,0.990540767,1.007156,-0.000294,0.000414,0.996243872,0.985950004,1.006645,-0.000315,0.000491,0.997954595,0.991731533,1.004217
Warm Male,0.00151,0.00289,1.001511141,0.995854218,1.0072,0.087936,0.042318,1.008832377,1.000499397,1.017235,-0.000272,0.000411,0.996524454,0.986301916,1.006853,0.000097,0.000486,1.000630699,0.994454295,1.006845
Cold All,-0.012625,0.003494,0.987454361,0.980715139,0.99424,-0.039319,0.029999,0.99607582,0.990236274,1.00195,0.000131,0.000529,1.001678207,0.988472208,1.015061,-0.001134,0.000459,0.992656099,0.986868323,0.998478
Cold Female,-0.012791,0.004467,0.987290457,0.978684144,0.995972,-0.014581,0.033321,0.998542963,0.992042811,1.005086,-0.000388,0.000588,0.995045912,0.980474987,1.009833,-0.001168,0.000511,0.992436746,0.985996829,0.998919
Cold Male,-0.012401,0.003748,0.987675576,0.980446617,0.994958,-0.065659,0.032426,0.993455608,0.987161727,0.99979,0.000685,0.000572,1.008806552,0.994433216,1.023388,-0.001095,0.000496,0.992907769,0.986653327,0.999202
Age 0-10 All,-0.004976,0.004122,0.99503636,0.987029728,1.003108,-0.051307,0.062923,0.99488244,0.982687997,1.007228,0.002102,0.000891,1.027270824,1.004562569,1.050492,-0.000391,0.000904,0.997461727,0.986039899,1.009016
Age 0-10 Female,-0.007787,0.005728,0.99224324,0.981165744,1.003446,-0.075702,0.090865,0.992458382,0.974939618,1.010292,0.001896,0.001302,1.024565684,0.99163937,1.058585,-0.000509,0.001323,0.996696967,0.980038404,1.013639
Age 0-10 Male,-0.002907,0.005025,0.997097221,0.987325013,1.006966,-0.032977,0.082256,0.996707731,0.980767475,1.012907,0.002263,0.001156,1.029390006,0.999964673,1.059681,-0.000321,0.00117,0.997915675,0.983151255,1.012902
Age 11-60 All,-0.006489,0.002227,0.993532008,0.989204771,0.997878,-0.03926,0.034323,0.996081697,0.989403238,1.002805,0.000123,0.00046,1.00157564,0.990083417,1.013201,-0.000882,0.000474,0.994283402,0.988297256,1.000306
Age 11-60 Female,-0.007441,0.002974,0.992586616,0.986817619,0.998389,-0.047321,0.040656,0.995279079,0.987379637,1.003242,1.56E-04,0.000543,1.001998795,0.988441337,1.015742,-0.001106,0.000561,0.992836779,0.985766133,0.999958
Age 11-60 Male,-0.005468,0.002497,0.994546922,0.989691382,0.999426,-0.030551,0.03982,0.996949562,0.989198935,1.004761,0.000085,0.000535,1.001088592,0.987741673,1.014616,-0.000643,0.000551,0.995829222,0.988863238,1.002844
Age 60+All,-0.005263,0.003451,0.994750825,0.988045075,1.001502,0.028554,0.043106,1.002859481,0.994422238,1.011368,-0.000891,0.000572,0.988659988,0.974573698,1.00295,-0.000441,0.000588,0.997137604,0.989695835,1.004635
Age 60+ Female,-0.004886,0.004113,0.995125917,0.987135978,1.003181,0.051795,0.049569,1.005192937,0.995474248,1.015007,-0.00142,0.000661,0.981988187,0.965837993,0.998408,-3.51E-04,0.000679,0.997721101,0.989127577,1.006389
Age 60+ Male,-0.005691,0.004755,0.994325163,0.9851013,1.003635,0.001016,0.052571,1.000101605,0.989849551,1.01046,-0.000281,0.000693,0.996409661,0.979235823,1.013885,-0.000544,0.000714,0.996470244,0.987447093,1.005576
All: LAG 10,-0.00256,0.002078,0.997443274,0.993389069,1.001514,-0.026717,0.032298,0.997331866,0.99103829,1.003665,0.000019,0.000432,1.00024323,0.989461111,1.011143,-0.000176,0.000447,0.998856654,0.993184551,1.004561
Female,-0.003591,0.0026,0.99641544,0.991350623,1.001506,-0.021857,0.036388,0.997816687,0.990725528,1.004959,-0.000156,0.000487,0.998005192,0.985885895,1.010273,-0.000389,0.000505,0.997474694,0.991077841,1.003913
Male,-0.001442,0.002305,0.998559039,0.994057924,1.003081,-0.031823,0.035805,0.996822758,0.989851764,1.003843,0.000208,0.000478,1.002665947,0.990713722,1.014762,0.000054,0.000495,1.000351062,0.994062398,1.00668
Warm All,0.001891,0.00249,1.001892789,0.997015064,1.006794,-0.008372,0.037905,0.99916315,0.991767494,1.006614,-2.51E-04,0.000359,0.996792356,0.987854962,1.005811,0.000384,0.000429,1.002499118,0.997034944,1.007993
Warm Female,0.000134,0.002994,1.000134009,0.994282169,1.00602,-0.02411,0.043563,0.997591904,0.989110378,1.006146,-0.000474,0.000413,0.993951168,0.983705669,1.004303,0.000062,0.000495,1.000403081,0.99411409,1.006732
Warm Male,0.003796,0.002902,1.003803214,0.998109869,1.009529,0.008671,0.043491,1.000867476,0.992372105,1.009436,-0.000011,0.000411,0.99985921,0.989602464,1.010222,0.000732,0.00049,1.004769337,0.998516501,1.011061
Cold All,-0.007248,0.003486,0.992778203,0.986018107,0.999585,-0.02846,0.029795,0.997158046,0.991351793,1.002998,0.000144,0.00053,1.0018449,0.988611901,1.015255,-0.000557,0.000462,0.996386046,0.990538663,1.002268
Cold Female,-0.007746,0.004465,0.992283923,0.983637937,1.001006,-0.014481,0.033103,0.998552948,0.992095121,1.005053,-0.000016,0.00059,0.999795221,0.98510532,1.014704,-0.000678,0.000513,0.995602697,0.989117033,1.002131
Cold Male,-0.0067,0.003741,0.993322395,0.986065635,1.000633,-0.043294,0.032249,0.995679958,0.989406309,1.001993,0.000314,0.000573,1.004027288,0.989697217,1.018565,-0.000425,0.000499,0.997241312,0.990921699,1.003601
Age 0-10 All,0.0049,0.004141,1.004912025,0.996788807,1.013101,0.054582,0.062991,1.005473123,0.993135632,1.017964,0.002018,0.000899,1.026166896,1.003281661,1.049574,0.000438,0.000903,1.002851057,0.991380146,1.014455
Age 0-10 Female,-0.015115,0.00575,0.984998658,0.973960043,0.996162,-0.129068,0.09181,0.987176136,0.969571013,1.005101,0.002276,0.001305,1.029561311,0.996399458,1.063827,-0.002223,0.00132,0.985654393,0.969217436,1.00237
Age 0-10 Male,0.020093,0.005059,1.020296223,1.010229325,1.030463,0.194609,0.081814,1.019651498,1.003431229,1.036134,0.001827,0.001174,1.023661187,0.993950659,1.05426,0.002459,0.00117,1.016111919,1.001078281,1.031371
Age 11-60 All,-0.003384,0.002231,0.996621719,0.992273246,1.000989,-0.055843,0.034478,0.994431263,0.987733862,1.001174,0.000207,0.00046,1.002653113,0.991148527,1.014291,-0.00044,0.000477,0.997144086,0.991102836,1.003222
Age 11-60 Female,-0.003067,0.002987,0.996937698,0.991118159,1.002791,-0.042904,0.040779,0.995718791,0.987792045,1.003709,0.000076,0.000543,1.000973273,0.987429691,1.014703,-0.000478,0.000565,0.996897822,0.989747816,1.004099
Age 11-60 Male,-0.003713,0.002501,0.996293885,0.991422042,1.00119,-0.069385,0.040053,0.993085516,0.985319931,1.000912,0.000349,0.000534,1.004477193,0.99110996,1.018025,-0.000399,0.000554,0.99740986,0.990394966,1.004474
Age 60+All,-0.002511,0.003473,0.99749215,0.990725199,1.004305,0.005029,0.043117,1.000503026,0.99208347,1.008994,-0.00069,0.000571,0.991206888,0.977108823,1.005508,0.000161,0.000593,1.001047048,0.993512813,1.008638
Age 60+ Female,-0.002359,0.004134,0.99764378,0.989592893,1.00576,0.031848,0.049605,1.003189877,0.993483545,1.012991,-9.20E-04,0.00066,0.988293066,0.972063566,1.004794,0.000085,0.000684,1.000552653,0.991871556,1.00931
Age 60+ Male,-0.002677,0.004783,0.99732658,0.988020651,1.00672,-0.026506,0.052625,0.99735291,0.987118585,1.007693,-0.000428,0.000693,0.994536579,0.977395025,1.011979,0.000252,0.000722,1.001639342,0.992468227,1.010895
All: LAG 11,0.001144,0.002076,1.001144655,0.997079314,1.005227,-0.003861,0.032424,0.999613975,0.993281467,1.005987,5.11E-04,0.000431,1.006562238,0.995736985,1.017505,8.70E-05,0.00045,1.00056566,0.994845829,1.006318
Female,-0.000651,0.002597,0.999349212,0.994275329,1.004449,0.00171,0.036525,1.000171015,0.993036459,1.007357,0.000427,0.000485,1.005480564,0.993320329,1.01779,-0.000228,0.000507,0.998519098,0.992090268,1.00499
Male,0.003084,0.002305,1.00308876,0.998567227,1.007631,-0.00986,0.035907,0.999014486,0.992008333,1.00607,0.000602,0.000477,1.007735365,0.995747691,1.019867,0.000426,0.000498,1.002772837,0.996430865,1.009155
Warm All,0.0021,0.002483,1.002102207,0.997237144,1.006991,-0.029832,0.038324,0.997021245,0.989560173,1.004539,0.000295,0.000355,1.003783138,0.994882897,1.012763,-0.000149,0.000427,0.999031969,0.993612011,1.004481
Warm Female,-0.002011,0.002994,0.997991021,0.99215172,1.003865,-0.061974,0.044113,0.993821764,0.985266074,1.002452,-0.000039,0.000408,0.999500925,0.989322312,1.009784,-0.000698,0.000492,0.995473277,0.989253085,1.001733
Warm Male,0.006536,0.002889,1.006557406,1.000873942,1.012273,0.004593,0.043767,1.000459405,0.991913838,1.009079,0.000656,0.000406,1.008432152,0.998212671,1.018756,0.000442,0.000488,1.002877131,0.996661465,1.009132
Cold All,0.000519,0.003487,1.000519135,0.993704381,1.007381,0.011474,0.0298,1.001148059,0.995317597,1.007013,0.000701,0.000534,1.009013176,0.99558558,1.022622,0.000282,0.000468,1.001834681,0.995879194,1.007826
Cold Female,0.001494,0.004459,1.001495117,0.992780546,1.010286,0.034328,0.033039,1.003438699,0.996961781,1.009958,0.000938,0.000593,1.012078766,0.997133333,1.027248,0.000162,0.000519,1.001053555,0.994456363,1.007695
Cold Male,-0.000508,0.00375,0.999492129,0.992172793,1.006865,-0.013026,0.032316,0.998698248,0.992392548,1.005044,0.000452,0.000577,1.005802369,0.991347474,1.020468,0.000412,0.000507,1.002681589,0.99622596,1.009179
Age 0-10 All,0.010142,0.004143,1.010193604,1.002023765,1.01843,0.093169,0.063382,1.009360437,0.996898847,1.021978,0.001772,0.000896,1.022940783,1.000202773,1.046196,0.001096,0.000908,1.007149436,0.99556594,1.018868
Age 0-10 Female,-0.012232,0.005752,0.987842507,0.976768192,0.999042,-0.060648,0.092171,0.993953554,0.976158492,1.012073,2.62E-03,0.001301,1.034131144,1.000922537,1.068442,-0.001361,0.001319,0.991192515,0.974675621,1.007989
Age 0-10 Male,0.027581,0.005063,1.027964877,1.017814336,1.038217,0.212469,0.082426,1.021474222,1.005104387,1.038111,0.001125,0.001167,1.014504179,0.98523243,1.044646,0.003041,0.001183,1.019963151,1.004706119,1.035452
Age 11-60 All,0.000741,0.002229,1.000741275,0.996378733,1.005123,-0.034258,0.034626,0.996580061,0.989839474,1.003367,0.000526,0.000459,1.006755516,0.995228826,1.018416,0.000057,0.00048,1.000370569,0.994271769,1.006507
Age 11-60 Female,-0.000534,0.002984,0.999466143,0.993637686,1.005329,-0.024847,0.04093,0.997518384,0.989548025,1.005553,0.000397,0.000542,1.005094533,0.991520063,1.018855,-1.89E-04,0.000568,0.998772254,0.991570906,1.006026
Age 11-60 Male,0.002114,0.002501,1.002116236,0.997215923,1.007041,-0.044239,0.040182,0.995585871,0.987775759,1.003458,0.000664,0.000533,1.008535421,0.995139148,1.022112,0.000319,0.000556,1.002075651,0.995002589,1.009199
Age 60+All,0.0001,0.003469,1.000100005,0.99332315,1.006923,0.026223,0.043195,1.002625741,0.994173122,1.01115,0.000244,0.000569,1.003128082,0.98891008,1.017551,-0.000057,0.000597,0.999629569,0.992055446,1.007262
Age 60+ Female,0.001162,0.004124,1.001162675,0.993102855,1.009288,0.056133,0.049757,1.005629084,0.995869482,1.015484,0.000133,0.000657,1.00170385,0.985328278,1.018352,-0.000081,0.000687,0.999473639,0.990764036,1.00826
Age 60+ Male,-0.001164,0.004787,0.998836677,0.9895089,1.008252,-0.008777,0.052566,0.999122685,0.988881635,1.00947,0.00037,0.000691,1.004747233,0.987479237,1.022317,-0.000034,0.000727,0.999779024,0.990561842,1.009082
All: LAG 12,0.001204,0.00208,1.001204725,0.997131323,1.005295,0.016405,0.032491,1.001641846,0.995283422,1.008041,0.000092,0.00043,1.001178294,0.990435791,1.012037,4.23E-04,0.00045,1.002753283,0.997020946,1.008519
Female,-0.002113,0.002601,0.997889231,0.992814977,1.002989,0.004977,0.03661,1.000497824,0.993344387,1.007703,0.0001,0.000484,1.00128082,0.989196193,1.013513,-0.000075,0.000508,0.999512619,0.993064741,1.006002
Male,0.004769,0.002307,1.00478039,1.000247311,1.009334,0.02862,0.03599,1.002866099,0.995816734,1.009965,0.000084,0.000476,1.001075778,0.989192141,1.013102,9.57E-04,0.000498,1.006239887,0.999875988,1.012644
Warm All,0.002262,0.002502,1.00226456,0.997361567,1.007192,-0.026411,0.038188,0.997362385,0.989925147,1.004855,0.000059,0.000351,1.000755485,0.991981632,1.009607,0.000403,0.000423,1.002622934,0.997234312,1.008041
Warm Female,-0.00361,0.003016,0.996396508,0.990523825,1.002304,-0.083517,0.043979,0.991683079,0.983171622,1.000268,-0.000286,0.000404,0.996345893,0.986298382,1.006496,-0.000327,0.000487,0.997876757,0.991704717,1.004087
Warm Male,0.008633,0.002907,1.008670372,1.002939592,1.014434,0.035057,0.043681,1.003511852,0.994956983,1.01214,0.000433,0.000402,1.005557788,0.995467328,1.015751,0.001196,0.000485,1.007804296,1.001596373,1.014051
Cold All,0.001598,0.003496,1.001599277,0.994759619,1.008486,0.04458,0.029882,1.004467952,0.998602106,1.010368,-0.000103,0.000534,0.998682469,0.98539235,1.012152,0.000464,0.000471,1.003020553,0.997019909,1.009057
Cold Female,0.001821,0.004463,1.001822659,0.993097453,1.010625,0.056198,0.033086,1.005635621,0.999135318,1.012178,0.000296,0.000592,1.003795987,0.988997677,1.018816,0.000177,0.000523,1.001151162,0.994502646,1.007844
Cold Male,0.001329,0.00375,1.001329884,0.99399709,1.008717,0.031978,0.032458,1.003202918,0.996841032,1.009605,-0.000531,0.000578,0.993226246,0.97892753,1.007734,0.000766,0.000509,1.004991416,0.998495473,1.01153
Age 0-10 All,0.016333,0.004156,1.016467113,1.008220847,1.024781,0.14895,0.063312,1.015006483,1.00248894,1.02768,0.00117,0.000897,1.015088702,0.992500328,1.038191,0.001757,0.00091,1.011485963,0.999827115,1.023281
Age 0-10 Female,0.001305,0.005764,1.001305852,0.990057319,1.012682,-0.036805,0.091878,0.996326265,0.978544918,1.014431,0.002338,0.001304,1.030378695,0.997215532,1.064645,0.000569,0.001322,1.003705348,0.986942222,1.020753
Age 0-10 Male,0.028014,0.005079,1.028410082,1.018223213,1.038699,0.294043,0.08252,1.029840875,1.013318289,1.046633,0.00028,0.001168,1.00359043,0.974609127,1.033434,0.002681,0.001187,1.017579227,1.002306777,1.033084
Age 11-60 All,-0.000291,0.002233,0.999709042,0.995343197,1.004094,-0.018848,0.034746,0.998116975,0.991342676,1.004938,0.000159,0.000458,1.002037272,0.990589455,1.013617,0.000194,0.000481,1.001261795,0.995144884,1.007416
Age 11-60 Female,-0.003132,0.002987,0.9968729,0.991053738,1.002726,-0.023537,0.041103,0.997649068,0.989644107,1.005719,0.000125,0.000541,1.001601281,0.988098778,1.015288,-2.09E-04,0.000569,0.998642422,0.991429379,1.005908
Age 11-60 Male,0.00275,0.002504,1.002753785,0.997844486,1.007687,-0.013819,0.040286,0.998619054,0.990764951,1.006535,0.000196,0.000532,1.00251195,0.989220504,1.015982,0.000621,0.000556,1.004044658,0.996957697,1.011182
Age 60+All,0.000766,0.003469,1.000766293,0.993984923,1.007594,0.046779,0.043274,1.004688858,0.996203421,1.013247,-0.000217,0.000567,0.997226254,0.983141231,1.011513,0.000551,0.000597,1.003587921,0.995983807,1.01125
Age 60+ Female,-0.000978,0.004125,0.999022478,0.990977945,1.007132,0.058346,0.049765,1.005851654,0.996088331,1.015711,-0.000283,0.000654,0.996384153,0.980169315,1.012867,0.000046,0.000688,1.000299045,0.991569617,1.009105
Age 60+ Male,0.002775,0.004789,1.002778854,0.993410367,1.012236,0.032782,0.052768,1.003283579,0.992960566,1.013714,-1.39E-04,0.000689,0.998222382,0.981115752,1.015627,0.001138,0.000726,1.007424425,0.998149474,1.016786
